"module_id","module","effect_measure","tau_squared_method","confidence_interval_method","analysis_scope","omitted_cohort","k","pooled_standardized_mean_difference","ci_lower","ci_upper","hksj_test_statistic","hksj_degrees_freedom","hksj_p_value","tau_squared","I_squared_percent","Cochran_Q","Cochran_Q_degrees_freedom","Cochran_Q_p_value","prediction_interval_lower","prediction_interval_upper","fit_control_note"
"ecm_collagen_remodeling","ECM / collagen remodeling","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE230809_discovery",3,0.622922600025588,-2.4954813702023,3.74132657025348,0.859484419277102,2,0.480644530665865,0.989377185686054,58.7856505377963,4.95789323710052,2,0.0838314856301585,-4.67241549868147,5.91826069873265,"metafor REML maxiter=10000; all other control values default"
"ecm_collagen_remodeling","ECM / collagen remodeling","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE244889_directional",3,0.836569447965221,-2.5789011224543,4.25204001838474,1.05387171246228,2,0.402466193319445,1.45723022629178,72.8081600999385,8.07223966155725,2,0.0176658862292165,-5.37977037886202,7.05290927479246,"metafor REML maxiter=10000; all other control values default"
"ecm_collagen_remodeling","ECM / collagen remodeling","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE153066_support",3,1.7653852749476,0.199047809311425,3.33172274058378,4.84942736731878,2,0.0399892116824162,0,0,0.949240833471647,2,0.622121158432039,0.199047809311425,3.33172274058378,"metafor REML maxiter=10000; all other control values default"
"ecm_collagen_remodeling","ECM / collagen remodeling","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE165722_score_level",3,1.1033719165816,-2.72138465994434,4.92812849310754,1.2412361659682,2,0.340352583210124,1.92105501457656,75.640445066469,9.43539426324626,2,0.00893573268884932,-5.98132352851609,8.1880673616793,"metafor REML maxiter=10000; all other control values default"
"inflammatory_nfkb","Inflammatory / NF-kB","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE230809_discovery",3,0.59188483432153,-1.25249790444672,2.43626757308978,1.38077354800642,2,0.301403242041234,0.0990569274792705,14.876965576866,2.07208437404551,2,0.35485636144885,-1.69625213842321,2.88002180706627,"metafor REML maxiter=10000; all other control values default"
"inflammatory_nfkb","Inflammatory / NF-kB","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE244889_directional",3,0.276173554258976,-2.37624024031611,2.92858734883406,0.447999063927112,2,0.698007350119657,0.601612944137151,49.9756062920003,3.99218940223561,2,0.135864841335244,-3.98678919371957,4.53913630223752,"metafor REML maxiter=10000; all other control values default"
"inflammatory_nfkb","Inflammatory / NF-kB","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE153066_support",3,-0.22104737320759,-1.44157578212659,0.999481035711405,-0.779244527849993,2,0.517402850609109,0,0,0.64173186641472,2,0.725520512678343,-1.44157578212659,0.999481035711405,"metafor REML maxiter=10000; all other control values default"
"inflammatory_nfkb","Inflammatory / NF-kB","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE165722_score_level",3,0.322867583375813,-2.31411315995,2.95984832670162,0.526809720729126,2,0.650922488268624,0.572786190366836,47.8139920738931,3.8100676898777,2,0.148817605814137,-3.86730608547786,4.51304125222948,"metafor REML maxiter=10000; all other control values default"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE230809_discovery",3,0.691064261946772,-0.912614220279341,2.29474274417288,1.85411824505502,2,0.204889240125341,0.00105130071435561,0.150633845533495,1.51004370646608,2,0.470000343591272,-0.918670876448645,2.30079940034219,"metafor REML maxiter=10000; all other control values default"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE244889_directional",3,0.752521609929982,-0.810392436141063,2.31543565600103,2.07166809160119,2,0.174090573778979,0.00631151794435777,1.14724026311539,1.64453415485051,2,0.439434292819957,-0.847335981942965,2.35237920180293,"metafor REML maxiter=10000; all other control values default"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE153066_support",3,1.31663913962416,1.04735749669206,1.58592078255627,21.0376055586798,2,0.00225184507379458,0,0,0.0285875197240954,2,0.985807910927701,1.04735749669206,1.58592078255627,"metafor REML maxiter=10000; all other control values default"
"hypoxia_oxidative_stress","Hypoxia / oxidative stress","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE165722_score_level",3,0.703528482281158,-0.754758064630298,2.16181502919262,2.07575030514721,2,0.173574291360619,0,0,1.37957921040486,2,0.501681609163728,-0.754758064630298,2.16181502919262,"metafor REML maxiter=10000; all other control values default"
"disc_matrix_homeostasis","Disc matrix homeostasis","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE230809_discovery",3,0.155793466712488,-0.770791639032168,1.08237857245714,0.723436175124905,2,0.54458154760967,0,0,0.545316765240752,2,0.761352834568443,-0.770791639032168,1.08237857245714,"metafor REML maxiter=10000; all other control values default"
"disc_matrix_homeostasis","Disc matrix homeostasis","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE244889_directional",3,0.144635181755642,-0.774230104491442,1.06350046800273,0.677264631620202,2,0.568076593026285,0,0,0.549231215016381,2,0.759864153169587,-0.774230104491442,1.06350046800273,"metafor REML maxiter=10000; all other control values default"
"disc_matrix_homeostasis","Disc matrix homeostasis","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE153066_support",3,0.340067178741761,-0.513841779797176,1.1939761372807,1.71352104961517,2,0.228750178459845,0,0,0.278940707953776,2,0.869818809490695,-0.513841779797176,1.1939761372807,"metafor REML maxiter=10000; all other control values default"
"disc_matrix_homeostasis","Disc matrix homeostasis","SMDH (heteroscedastic standardized mean difference)","REML","Knapp-Hartung","leave-one-cohort-out exploratory sensitivity","GSE165722_score_level",3,0.0136207756541774,-0.244475869149516,0.271717420457871,0.227067917114252,2,0.841469188835951,0,0,0.0408521876799008,2,0.979781105657951,-0.244475869149516,0.271717420457871,"metafor REML maxiter=10000; all other control values default"
